h,no,va,vo,g
GA,17,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 22, 'humedad': 55, 'ruido': 40, 'int_luminosa': 901}",0.55
GA,18,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 26, 'humedad': 55, 'ruido': 50, 'int_luminosa': 476}",0.55
GA,19,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 55, 'ruido': 46, 'int_luminosa': 715}",0.55
GA,20,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 25, 'humedad': 55, 'ruido': 65, 'int_luminosa': 714}",0.55
GA,21,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 20, 'humedad': 55, 'ruido': 38, 'int_luminosa': 307}",0.55
GA,22,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 55, 'ruido': 43, 'int_luminosa': 583}",0.55
GA,23,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 55, 'ruido': 36, 'int_luminosa': 709}",0.55
GA,24,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 26, 'humedad': 55, 'ruido': 57, 'int_luminosa': 700}",0.55
GA,25,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 20, 'humedad': 55, 'ruido': 42, 'int_luminosa': 704}",0.55
GA,26,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 21, 'humedad': 55, 'ruido': 33, 'int_luminosa': 319}",0.55
GA,27,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 20, 'humedad': 55, 'ruido': 39, 'int_luminosa': 599}",0.55
GA,28,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 55, 'ruido': 53, 'int_luminosa': 584}",0.55
GA,29,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 25, 'humedad': 55, 'ruido': 45, 'int_luminosa': 483}",0.55
GA,30,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 55, 'ruido': 37, 'int_luminosa': 862}",0.55
GA,1,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 48, 'ruido': 47, 'int_luminosa': 738}",0.5933
GA,2,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 54, 'ruido': 33, 'int_luminosa': 737}",0.59365
GA,3,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 60, 'ruido': 37, 'int_luminosa': 737}",0.59365
GA,4,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 43, 'ruido': 54, 'int_luminosa': 735}",0.59325
GA,5,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 69, 'ruido': 35, 'int_luminosa': 737}",0.59365
GA,6,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 55, 'ruido': 51, 'int_luminosa': 737}",0.59365
GA,7,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 69, 'ruido': 50, 'int_luminosa': 736}",0.59345
GA,8,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 40, 'ruido': 53, 'int_luminosa': 737}",0.59365
GA,9,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 24, 'humedad': 49, 'ruido': 59, 'int_luminosa': 738}",0.5933
GA,10,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 57, 'ruido': 36, 'int_luminosa': 736}",0.59345
GA,11,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 56, 'ruido': 63, 'int_luminosa': 738}",0.5933
GA,12,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 44, 'ruido': 36, 'int_luminosa': 737}",0.59365
GA,13,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 62, 'ruido': 39, 'int_luminosa': 736}",0.59345
GA,14,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 65, 'ruido': 37, 'int_luminosa': 737}",0.59365
GA,15,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 24, 'humedad': 53, 'ruido': 38, 'int_luminosa': 738}",0.5933
GA,16,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 42, 'ruido': 48, 'int_luminosa': 739}",0.59295
GA,17,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 70, 'ruido': 61, 'int_luminosa': 737}",0.59365
GA,18,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 57, 'ruido': 43, 'int_luminosa': 736}",0.59345
GA,19,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 58, 'ruido': 40, 'int_luminosa': 736}",0.59345
GA,20,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 58, 'ruido': 47, 'int_luminosa': 735}",0.59325
GA,21,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 21, 'humedad': 70, 'ruido': 40, 'int_luminosa': 735}",0.59325
GA,22,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 70, 'ruido': 41, 'int_luminosa': 737}",0.59365
GA,23,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 69, 'ruido': 36, 'int_luminosa': 737}",0.59365
GA,24,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 47, 'ruido': 51, 'int_luminosa': 737}",0.59365
GA,25,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 70, 'ruido': 65, 'int_luminosa': 737}",0.59365
GA,26,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 57, 'ruido': 50, 'int_luminosa': 734}",0.593
GA,27,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 69, 'ruido': 65, 'int_luminosa': 737}",0.59365
GA,28,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 21, 'humedad': 48, 'ruido': 41, 'int_luminosa': 733}",0.5928
GA,29,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 65, 'ruido': 48, 'int_luminosa': 737}",0.59365
GA,30,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 57, 'ruido': 47, 'int_luminosa': 737}",0.59365
GA,1,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 52, 'ruido': 49, 'int_luminosa': 650}",0.6
GA,2,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 40, 'ruido': 47, 'int_luminosa': 648}",0.5996
GA,3,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 61, 'ruido': 59, 'int_luminosa': 647}",0.5994
GA,4,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 56, 'ruido': 52, 'int_luminosa': 651}",0.5998
GA,5,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 70, 'ruido': 48, 'int_luminosa': 651}",0.5998
GA,6,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 55, 'ruido': 48, 'int_luminosa': 650}",0.6
GA,7,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 66, 'ruido': 34, 'int_luminosa': 649}",0.5998
GA,8,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 68, 'ruido': 64, 'int_luminosa': 649}",0.5998
GA,9,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 53, 'ruido': 52, 'int_luminosa': 651}",0.5998
GA,10,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 42, 'ruido': 56, 'int_luminosa': 651}",0.5998
GA,11,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 51, 'ruido': 59, 'int_luminosa': 649}",0.5998
GA,12,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 62, 'ruido': 42, 'int_luminosa': 649}",0.5998
GA,13,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 47, 'ruido': 53, 'int_luminosa': 652}",0.5996
GA,14,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 61, 'ruido': 41, 'int_luminosa': 653}",0.5994
GA,15,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 41, 'ruido': 32, 'int_luminosa': 652}",0.5996
GA,16,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 57, 'ruido': 38, 'int_luminosa': 645}",0.59895
GA,17,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 45, 'ruido': 49, 'int_luminosa': 651}",0.5998
GA,18,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 50, 'ruido': 36, 'int_luminosa': 650}",0.6
GA,19,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 53, 'ruido': 51, 'int_luminosa': 651}",0.5998
GA,20,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 70, 'ruido': 53, 'int_luminosa': 651}",0.5998
GA,21,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 50, 'ruido': 48, 'int_luminosa': 650}",0.6
GA,22,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 46, 'ruido': 45, 'int_luminosa': 646}",0.59915
GA,23,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 58, 'ruido': 47, 'int_luminosa': 648}",0.5996
GA,24,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 48, 'ruido': 50, 'int_luminosa': 648}",0.5996
GA,25,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 62, 'ruido': 41, 'int_luminosa': 649}",0.5998
GA,26,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 55, 'ruido': 45, 'int_luminosa': 649}",0.5998
GA,27,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 55, 'ruido': 40, 'int_luminosa': 649}",0.5998
GA,28,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 45, 'ruido': 52, 'int_luminosa': 649}",0.5998
GA,29,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 46, 'ruido': 57, 'int_luminosa': 650}",0.6
GA,30,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 44, 'ruido': 44, 'int_luminosa': 653}",0.59935
GA,1,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 52, 'ruido': 63, 'int_luminosa': 522}",0.6073
GA,2,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 22, 'humedad': 52, 'ruido': 52, 'int_luminosa': 528}",0.6067
GA,3,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 52, 'int_luminosa': 521}",0.6074
GA,4,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 522}",0.6073
GA,5,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 52, 'ruido': 51, 'int_luminosa': 530}",0.6065
GA,6,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 52, 'ruido': 45, 'int_luminosa': 521}",0.6074
GA,7,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 52, 'ruido': 33, 'int_luminosa': 519}",0.60695
GA,8,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 45, 'int_luminosa': 521}",0.6074
GA,9,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 52, 'ruido': 32, 'int_luminosa': 523}",0.6072
GA,10,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 52, 'ruido': 43, 'int_luminosa': 523}",0.60715
GA,11,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 52, 'ruido': 59, 'int_luminosa': 521}",0.6074
GA,12,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 33, 'int_luminosa': 525}",0.607
GA,13,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 52, 'ruido': 58, 'int_luminosa': 520}",0.60715
GA,14,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 23, 'humedad': 52, 'ruido': 47, 'int_luminosa': 520}",0.60715
GA,15,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 52, 'int_luminosa': 521}",0.6074
GA,16,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 52, 'ruido': 63, 'int_luminosa': 520}",0.60715
GA,17,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 522}",0.6073
GA,18,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 52, 'ruido': 52, 'int_luminosa': 521}",0.6074
GA,19,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 22, 'humedad': 52, 'ruido': 37, 'int_luminosa': 526}",0.6069
GA,20,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 52, 'ruido': 39, 'int_luminosa': 523}",0.6072
GA,21,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 45, 'int_luminosa': 521}",0.6074
GA,22,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 522}",0.6073
GA,23,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 35, 'int_luminosa': 522}",0.6073
GA,24,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 52, 'ruido': 63, 'int_luminosa': 522}",0.6073
GA,25,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 52, 'ruido': 38, 'int_luminosa': 528}",0.6067
GA,26,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 52, 'ruido': 33, 'int_luminosa': 525}",0.607
GA,27,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 52, 'int_luminosa': 521}",0.6074
GA,28,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 23, 'humedad': 52, 'ruido': 36, 'int_luminosa': 524}",0.6071
GA,29,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 42, 'int_luminosa': 522}",0.6073
GA,30,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 45, 'int_luminosa': 521}",0.6074
GA,1,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 27, 'humedad': 45, 'ruido': 31, 'int_luminosa': 851}",0.70145
GA,2,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 25, 'humedad': 45, 'ruido': 45, 'int_luminosa': 852}",0.70165
GA,3,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 26, 'humedad': 45, 'ruido': 54, 'int_luminosa': 855}",0.70125
GA,4,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 28, 'humedad': 45, 'ruido': 35, 'int_luminosa': 854}",0.70205
GA,5,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 26, 'humedad': 45, 'ruido': 52, 'int_luminosa': 851}",0.70145
GA,6,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 20, 'humedad': 45, 'ruido': 31, 'int_luminosa': 850}",0.7012
GA,7,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 25, 'humedad': 45, 'ruido': 63, 'int_luminosa': 853}",0.70185
GA,8,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 22, 'humedad': 45, 'ruido': 45, 'int_luminosa': 854}",0.70205
GA,9,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 20, 'humedad': 45, 'ruido': 33, 'int_luminosa': 850}",0.7012
GA,10,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 24, 'humedad': 45, 'ruido': 53, 'int_luminosa': 853}",0.70185
GA,11,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 21, 'humedad': 45, 'ruido': 30, 'int_luminosa': 854}",0.70205
GA,12,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 20, 'humedad': 45, 'ruido': 45, 'int_luminosa': 853}",0.70185
GA,13,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 21, 'humedad': 45, 'ruido': 59, 'int_luminosa': 851}",0.70145
GA,14,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 27, 'humedad': 45, 'ruido': 63, 'int_luminosa': 854}",0.70205
GA,15,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 22, 'humedad': 45, 'ruido': 45, 'int_luminosa': 855}",0.70125
GA,16,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 23, 'humedad': 45, 'ruido': 38, 'int_luminosa': 853}",0.70185
GA,17,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 21, 'humedad': 45, 'ruido': 54, 'int_luminosa': 854}",0.70205
GA,18,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 23, 'humedad': 45, 'ruido': 40, 'int_luminosa': 854}",0.70205
GA,19,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 20, 'humedad': 45, 'ruido': 38, 'int_luminosa': 851}",0.70145
GA,20,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 26, 'humedad': 45, 'ruido': 58, 'int_luminosa': 850}",0.7012
GA,21,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 24, 'humedad': 45, 'ruido': 38, 'int_luminosa': 854}",0.70205
GA,22,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 22, 'humedad': 45, 'ruido': 52, 'int_luminosa': 854}",0.70205
GA,23,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 24, 'humedad': 45, 'ruido': 35, 'int_luminosa': 854}",0.70205
GA,24,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 23, 'humedad': 45, 'ruido': 38, 'int_luminosa': 853}",0.70185
GA,25,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 24, 'humedad': 45, 'ruido': 45, 'int_luminosa': 851}",0.70145
GA,26,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 27, 'humedad': 45, 'ruido': 40, 'int_luminosa': 852}",0.70165
GA,27,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 26, 'humedad': 45, 'ruido': 54, 'int_luminosa': 853}",0.70185
GA,28,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 24, 'humedad': 45, 'ruido': 59, 'int_luminosa': 854}",0.70205
GA,29,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 28, 'humedad': 45, 'ruido': 38, 'int_luminosa': 851}",0.70145
GA,30,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 25, 'humedad': 45, 'ruido': 63, 'int_luminosa': 852}",0.70165
GA,1,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 68, 'ruido': 37, 'int_luminosa': 805}",0.74825
GA,2,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 55, 'ruido': 37, 'int_luminosa': 806}",0.74845
GA,3,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 52, 'ruido': 37, 'int_luminosa': 808}",0.74885
GA,4,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 60, 'ruido': 37, 'int_luminosa': 808}",0.74885
GA,5,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 64, 'ruido': 37, 'int_luminosa': 808}",0.74885
GA,6,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 68, 'ruido': 37, 'int_luminosa': 807}",0.74865
GA,7,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 51, 'ruido': 37, 'int_luminosa': 807}",0.74865
GA,8,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 44, 'ruido': 37, 'int_luminosa': 806}",0.74845
GA,9,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 68, 'ruido': 37, 'int_luminosa': 805}",0.74825
GA,10,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 70, 'ruido': 37, 'int_luminosa': 807}",0.74865
GA,11,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 58, 'ruido': 37, 'int_luminosa': 806}",0.74845
GA,12,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 40, 'ruido': 37, 'int_luminosa': 810}",0.74775
GA,13,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 68, 'ruido': 37, 'int_luminosa': 805}",0.74825
GA,14,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 58, 'ruido': 37, 'int_luminosa': 811}",0.74715
GA,15,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 53, 'ruido': 37, 'int_luminosa': 807}",0.74865
GA,16,"{'temperatura': 23, 'humedad': 70, 'ruido': 36, 'int_luminosa': 809}","{'temperatura': 24, 'humedad': 68, 'ruido': 37, 'int_luminosa': 808}",0.74885
