h,no,va,vo,g
AL,4,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 25, 'humedad': 58, 'ruido': 33, 'int_luminosa': 772}",0.53475
AL,5,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 28, 'humedad': 57, 'ruido': 60, 'int_luminosa': 912}",0.5328
AL,6,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 38, 'int_luminosa': 407}",0.53665
AL,7,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 20, 'humedad': 59, 'ruido': 44, 'int_luminosa': 468}",0.53665
AL,8,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 25, 'humedad': 59, 'ruido': 40, 'int_luminosa': 685}",0.5367
AL,9,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 40, 'int_luminosa': 598}",0.5367
AL,10,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 28, 'humedad': 58, 'ruido': 58, 'int_luminosa': 878}",0.53475
AL,11,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 23, 'humedad': 59, 'ruido': 42, 'int_luminosa': 444}",0.5367
AL,12,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 63, 'int_luminosa': 703}",0.5367
AL,13,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 26, 'humedad': 59, 'ruido': 31, 'int_luminosa': 879}",0.53665
AL,14,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 25, 'humedad': 59, 'ruido': 60, 'int_luminosa': 876}",0.5367
AL,15,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 20, 'humedad': 60, 'ruido': 38, 'int_luminosa': 518}",0.5333
AL,16,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 20, 'humedad': 58, 'ruido': 63, 'int_luminosa': 380}",0.53475
AL,17,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 43, 'int_luminosa': 789}",0.5367
AL,18,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 26, 'humedad': 59, 'ruido': 37, 'int_luminosa': 741}",0.53665
AL,19,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 20, 'humedad': 59, 'ruido': 39, 'int_luminosa': 732}",0.5367
AL,20,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 27, 'humedad': 59, 'ruido': 36, 'int_luminosa': 615}",0.53665
AL,21,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 22, 'humedad': 60, 'ruido': 47, 'int_luminosa': 570}",0.53335
AL,22,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 35, 'int_luminosa': 376}",0.53665
AL,23,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 25, 'humedad': 58, 'ruido': 51, 'int_luminosa': 580}",0.53475
AL,24,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 22, 'humedad': 60, 'ruido': 61, 'int_luminosa': 384}",0.53335
AL,25,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 25, 'humedad': 58, 'ruido': 54, 'int_luminosa': 722}",0.53475
AL,26,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 21, 'humedad': 58, 'ruido': 43, 'int_luminosa': 677}",0.5347
AL,27,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 27, 'humedad': 58, 'ruido': 53, 'int_luminosa': 888}",0.53475
AL,28,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 23, 'humedad': 59, 'ruido': 41, 'int_luminosa': 953}",0.5367
AL,29,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 59, 'ruido': 32, 'int_luminosa': 527}",0.53665
AL,30,"{'temperatura': 37, 'humedad': 58, 'ruido': 69, 'int_luminosa': 216}","{'temperatura': 24, 'humedad': 58, 'ruido': 38, 'int_luminosa': 451}",0.53475
AL,1,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 27, 'humedad': 54, 'ruido': 64, 'int_luminosa': 623}",0.5467
AL,2,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 22, 'humedad': 55, 'ruido': 42, 'int_luminosa': 436}",0.55
AL,3,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 28, 'humedad': 55, 'ruido': 48, 'int_luminosa': 961}",0.55
AL,4,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 21, 'humedad': 54, 'ruido': 40, 'int_luminosa': 903}",0.54665
AL,5,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 21, 'humedad': 55, 'ruido': 37, 'int_luminosa': 967}",0.55
AL,6,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 55, 'ruido': 32, 'int_luminosa': 727}",0.55
AL,7,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 21, 'humedad': 53, 'ruido': 56, 'int_luminosa': 725}",0.54335
AL,8,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 54, 'ruido': 36, 'int_luminosa': 443}",0.54665
AL,9,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 20, 'humedad': 56, 'ruido': 58, 'int_luminosa': 708}",0.54665
AL,10,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 22, 'humedad': 55, 'ruido': 39, 'int_luminosa': 903}",0.55
AL,11,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 54, 'ruido': 52, 'int_luminosa': 853}",0.54665
AL,12,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 57, 'ruido': 49, 'int_luminosa': 852}",0.54335
AL,13,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 28, 'humedad': 55, 'ruido': 36, 'int_luminosa': 619}",0.55
AL,14,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 22, 'humedad': 55, 'ruido': 46, 'int_luminosa': 716}",0.55
AL,15,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 22, 'humedad': 55, 'ruido': 42, 'int_luminosa': 519}",0.55
AL,16,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 54, 'ruido': 43, 'int_luminosa': 547}",0.5467
AL,17,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 28, 'humedad': 56, 'ruido': 48, 'int_luminosa': 950}",0.5467
AL,18,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 56, 'ruido': 40, 'int_luminosa': 832}",0.5467
AL,19,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 28, 'humedad': 56, 'ruido': 64, 'int_luminosa': 968}",0.5467
AL,20,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 27, 'humedad': 55, 'ruido': 59, 'int_luminosa': 804}",0.55
AL,21,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 25, 'humedad': 55, 'ruido': 47, 'int_luminosa': 590}",0.55
AL,22,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 54, 'ruido': 39, 'int_luminosa': 776}",0.5467
AL,23,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 28, 'humedad': 54, 'ruido': 31, 'int_luminosa': 631}",0.5467
AL,24,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 27, 'humedad': 56, 'ruido': 32, 'int_luminosa': 727}",0.54665
AL,25,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 24, 'humedad': 56, 'ruido': 57, 'int_luminosa': 459}",0.54665
AL,26,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 21, 'humedad': 55, 'ruido': 60, 'int_luminosa': 509}",0.55
AL,27,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 27, 'humedad': 54, 'ruido': 63, 'int_luminosa': 373}",0.5467
AL,28,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 55, 'ruido': 34, 'int_luminosa': 452}",0.55
AL,29,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 25, 'humedad': 55, 'ruido': 40, 'int_luminosa': 402}",0.55
AL,30,"{'temperatura': 31, 'humedad': 54, 'ruido': 120, 'int_luminosa': 120}","{'temperatura': 23, 'humedad': 55, 'ruido': 53, 'int_luminosa': 736}",0.55
AL,1,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 53, 'ruido': 57, 'int_luminosa': 729}",0.5919
AL,2,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 68, 'ruido': 64, 'int_luminosa': 739}",0.5929
AL,3,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 25, 'humedad': 62, 'ruido': 31, 'int_luminosa': 731}",0.59235
AL,4,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 54, 'ruido': 32, 'int_luminosa': 722}",0.5904
AL,5,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 65, 'ruido': 47, 'int_luminosa': 740}",0.59255
AL,6,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 53, 'ruido': 34, 'int_luminosa': 683}",0.58205
AL,7,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 21, 'humedad': 42, 'ruido': 30, 'int_luminosa': 736}",0.5934
AL,8,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 64, 'ruido': 49, 'int_luminosa': 735}",0.5932
AL,9,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 62, 'ruido': 61, 'int_luminosa': 737}",0.5936
AL,10,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 63, 'ruido': 49, 'int_luminosa': 738}",0.5933
AL,11,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 68, 'ruido': 44, 'int_luminosa': 736}",0.59345
AL,12,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 44, 'ruido': 48, 'int_luminosa': 726}",0.5913
AL,13,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 67, 'ruido': 41, 'int_luminosa': 739}",0.5929
AL,14,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 65, 'ruido': 49, 'int_luminosa': 719}",0.5898
AL,15,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 66, 'ruido': 38, 'int_luminosa': 740}",0.5926
AL,16,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 50, 'ruido': 33, 'int_luminosa': 718}",0.58955
AL,17,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 61, 'ruido': 30, 'int_luminosa': 731}",0.59235
AL,18,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 67, 'ruido': 54, 'int_luminosa': 735}",0.59325
AL,19,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 28, 'humedad': 68, 'ruido': 31, 'int_luminosa': 734}",0.593
AL,20,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 21, 'humedad': 41, 'ruido': 44, 'int_luminosa': 733}",0.5928
AL,21,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 24, 'humedad': 49, 'ruido': 43, 'int_luminosa': 726}",0.59125
AL,22,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 58, 'ruido': 61, 'int_luminosa': 738}",0.59325
AL,23,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 51, 'ruido': 55, 'int_luminosa': 764}",0.58405
AL,24,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 23, 'humedad': 49, 'ruido': 52, 'int_luminosa': 727}",0.5915
AL,25,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 20, 'humedad': 67, 'ruido': 35, 'int_luminosa': 742}",0.59185
AL,26,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 26, 'humedad': 45, 'ruido': 35, 'int_luminosa': 731}",0.59235
AL,27,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 22, 'humedad': 46, 'ruido': 42, 'int_luminosa': 697}",0.5851
AL,28,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 66, 'ruido': 31, 'int_luminosa': 718}",0.5896
AL,29,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 27, 'humedad': 55, 'ruido': 38, 'int_luminosa': 740}",0.59255
AL,30,"{'temperatura': 35, 'humedad': 69, 'ruido': 67, 'int_luminosa': 738}","{'temperatura': 24, 'humedad': 69, 'ruido': 54, 'int_luminosa': 738}",0.5933
AL,1,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 61, 'ruido': 64, 'int_luminosa': 647}",0.5958
AL,2,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 44, 'ruido': 37, 'int_luminosa': 638}",0.59385
AL,3,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 25, 'humedad': 41, 'ruido': 45, 'int_luminosa': 617}",0.58575
AL,4,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 41, 'ruido': 39, 'int_luminosa': 665}",0.5932
AL,5,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 48, 'ruido': 48, 'int_luminosa': 636}",0.5934
AL,6,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 61, 'ruido': 52, 'int_luminosa': 598}",0.5889
AL,7,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 61, 'ruido': 51, 'int_luminosa': 574}",0.5837
AL,8,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 54, 'ruido': 46, 'int_luminosa': 682}",0.5896
AL,9,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 25, 'humedad': 67, 'ruido': 49, 'int_luminosa': 683}",0.5858
AL,10,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 65, 'ruido': 60, 'int_luminosa': 616}",0.5891
AL,11,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 24, 'humedad': 47, 'ruido': 51, 'int_luminosa': 669}",0.58525
AL,12,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 42, 'ruido': 48, 'int_luminosa': 678}",0.594
AL,13,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 42, 'ruido': 64, 'int_luminosa': 599}",0.5891
AL,14,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 49, 'ruido': 52, 'int_luminosa': 675}",0.5911
AL,15,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 25, 'humedad': 67, 'ruido': 54, 'int_luminosa': 641}",0.59095
AL,16,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 65, 'ruido': 62, 'int_luminosa': 633}",0.5928
AL,17,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 42, 'ruido': 38, 'int_luminosa': 671}",0.5955
AL,18,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 58, 'ruido': 50, 'int_luminosa': 629}",0.59195
AL,19,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 62, 'ruido': 30, 'int_luminosa': 611}",0.59165
AL,20,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 24, 'humedad': 56, 'ruido': 37, 'int_luminosa': 642}",0.58755
AL,21,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 59, 'ruido': 52, 'int_luminosa': 665}",0.5932
AL,22,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 57, 'ruido': 65, 'int_luminosa': 612}",0.59185
AL,23,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 62, 'ruido': 52, 'int_luminosa': 686}",0.5923
AL,24,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 62, 'ruido': 33, 'int_luminosa': 655}",0.59535
AL,25,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 58, 'ruido': 61, 'int_luminosa': 660}",0.5943
AL,26,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 23, 'humedad': 46, 'ruido': 47, 'int_luminosa': 656}",0.58445
AL,27,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 65, 'ruido': 59, 'int_luminosa': 696}",0.59015
AL,28,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 63, 'ruido': 40, 'int_luminosa': 576}",0.58415
AL,29,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 27, 'humedad': 53, 'ruido': 35, 'int_luminosa': 698}",0.5897
AL,30,"{'temperatura': 26, 'humedad': 77, 'ruido': 114, 'int_luminosa': 651}","{'temperatura': 26, 'humedad': 64, 'ruido': 42, 'int_luminosa': 650}",0.5964
AL,1,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 52, 'ruido': 52, 'int_luminosa': 634}",0.5962
AL,2,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 53, 'ruido': 32, 'int_luminosa': 691}",0.5872
AL,3,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 50, 'ruido': 64, 'int_luminosa': 518}",0.5967
AL,4,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 51, 'ruido': 52, 'int_luminosa': 615}",0.59305
AL,5,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 52, 'ruido': 42, 'int_luminosa': 591}",0.6004
AL,6,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 52, 'ruido': 58, 'int_luminosa': 613}",0.59825
AL,7,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 50, 'ruido': 36, 'int_luminosa': 514}",0.59585
AL,8,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 51, 'ruido': 55, 'int_luminosa': 602}",0.59435
AL,9,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 23, 'humedad': 56, 'ruido': 62, 'int_luminosa': 697}",0.5766
AL,10,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 50, 'ruido': 41, 'int_luminosa': 519}",0.59695
AL,11,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 28, 'humedad': 52, 'ruido': 41, 'int_luminosa': 598}",0.59975
AL,12,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 25, 'humedad': 52, 'ruido': 31, 'int_luminosa': 503}",0.6035
AL,13,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 54, 'ruido': 41, 'int_luminosa': 594}",0.59345
AL,14,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 23, 'humedad': 56, 'ruido': 65, 'int_luminosa': 619}",0.5843
AL,15,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 53, 'ruido': 40, 'int_luminosa': 529}",0.60325
AL,16,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 53, 'ruido': 50, 'int_luminosa': 496}",0.59865
AL,17,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 22, 'humedad': 52, 'ruido': 37, 'int_luminosa': 554}",0.6041
AL,18,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 50, 'ruido': 36, 'int_luminosa': 563}",0.5932
AL,19,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 20, 'humedad': 53, 'ruido': 40, 'int_luminosa': 625}",0.5937
AL,20,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 22, 'humedad': 52, 'ruido': 43, 'int_luminosa': 419}",0.5855
AL,21,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 21, 'humedad': 52, 'ruido': 65, 'int_luminosa': 637}",0.59585
AL,22,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 22, 'humedad': 53, 'ruido': 53, 'int_luminosa': 544}",0.60175
AL,23,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 23, 'humedad': 53, 'ruido': 45, 'int_luminosa': 528}",0.60335
AL,24,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 52, 'ruido': 51, 'int_luminosa': 613}",0.59825
AL,25,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 53, 'ruido': 60, 'int_luminosa': 540}",0.60215
AL,26,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 58, 'ruido': 35, 'int_luminosa': 486}",0.57985
AL,27,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 52, 'ruido': 64, 'int_luminosa': 609}",0.59865
AL,28,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 27, 'humedad': 52, 'ruido': 38, 'int_luminosa': 685}",0.5911
AL,29,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 24, 'humedad': 53, 'ruido': 51, 'int_luminosa': 470}",0.5931
AL,30,"{'temperatura': 37, 'humedad': 51, 'ruido': 85, 'int_luminosa': 522}","{'temperatura': 26, 'humedad': 52, 'ruido': 51, 'int_luminosa': 602}",0.59935
AL,1,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 28, 'humedad': 47, 'ruido': 62, 'int_luminosa': 824}",0.68895
AL,2,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 25, 'humedad': 49, 'ruido': 38, 'int_luminosa': 876}",0.67085
AL,3,"{'temperatura': 30, 'humedad': 44, 'ruido': 125, 'int_luminosa': 855}","{'temperatura': 25, 'humedad': 45, 'ruido': 30, 'int_luminosa': 831}",0.6971
